Record ID,Company name,Company owner,Phone Number,City,Street Address,Street Address 2,Postal Code,Website URL
35011191404,Fox's Pizza Den | Chad Shaffer,Evan Cucuk,+17242653697,Russellton,908 Little Deer Creek Valley Rd,,15076,http://foxspizza.com
35039919920,Fox's Pizza Den | Jay Patel,Vanessa Wright,912-239-4419,Savannah,485 Jimmy Deloach Pkwy unit 101,,94510,http://foxspizza.com
35632660066,Blaze Pizza | Shannon Curlee,Minwoo Ryum,,Albuquerque,6600 Menaul BLVD NE,,87110,www.blazepizza.com
35011722850,Fox's Pizza Den | Christopher Rearick,Dallas Williams,(724) 915-8648,Homer City,41 S Main St,,15748,https://www.foxspizza.com/store/pennsylvania/homer-city-pa/
35012631385,Madela Pizza Pasta,Sean MacCourtney,+1(323)433-3944,Los Angeles,7565 Beverly Blvd,,90036,https://www.madelapizzandpasta.com/
35041273684,Fox's Pizza Den | John Clemens,Minwoo Ryum,724-463-8500,Indiana,580 Philadelphia St,,15701,http://foxspizza.com
35697277812,Blaze Pizza | Nevada Foods Group LLC,Tyler Price,916-212-0610,"Reno, Sparks",537 S Meadows Pkwy Suite 160,,89521,http://blazepizza.com
35214073635,Fox's Pizza Den | Daniel Baumgardner,Vanessa Wright,330-892-5176,Columbiana,144 N Main St,,44408,https://www.foxspizza.com/store/ohio/columbiana-oh/
35039459137,Fox's Pizza Den | Betty Walton,Dallas Williams,+1(678)661-0220,Bogart,2971 Monroe Hwy,,30622,foxspizzaoconee.com
36650785111,Block City Pizza,Chris Hubbard,+1(731)586-4244,Hollow Rock,28460 Broad St,,38342,http://blockcitypizza.com/
35045325312,Mountain Mike's Pizza | Benicia,Vanessa Wright,,Benicia,2130 Columbus Pkwy,,94510,http://mountainmikespizza.com
35041480560,Fox's Pizza Den | Sajjad Gul,Dallas Williams,+1(412)331-3131,McKees Rocks,659 Woodward Ave,,15136,foxspizzamckeesrocks.com
35039917913,Fox's Pizza Den | Willie McElroy,Vanessa Wright,7245629272,Chalkhill,2944 National Pike,,15421,https://www.foxspizza.com
35011723275,Fox's Pizza Den | Chris Rearick,Dallas Williams,7244226634,Saltsburg,616 Salt St,,15681,https://www.foxspizza.com/
36283939687,Great Harvest (Clinton),Vanessa Wright,8017735459,Clinton,2201 N 2000 W,,84015,https://greatharvestutah.com/clinton
34733334446,David's Pizza (Hammer lane/Quail Lakes),Minwoo Ryum,+1(209)477-2677,Stockton,1744 W Hammer Ln,,95209,https://www.davidspizza.org/
35011194422,Fox's Pizza Den | Greg Scampone,Dallas Williams,14125225370,Oakmont,314 Allegheny River Blvd,a,15139,https://foxspizza.arrowpos.com/oakmont
35158226549,Fox's Den Pizza | Samantha Serventi,Minwoo Ryum,(724) 457-3697,Moon Twn Ship,120 W Allegheny Rd,,15126,http://foxspizza.com
36267256918,Just Pizza & Wing Co. | 2351 Bowen Rd,Mark Kim,716) 805-7070,Elma,2351 Bowen Rd,,14059,justpizzausa.com
36381111426,Mountain Mike's Pizza | Ming Ave,Tyler Price,+16615120800,Bakersfield,"9000 Ming Avenue, Unit  H-1",,93311,https://www.mountainmikespizza.com/locations/bakersfield-ming/
35039919728,Fox's Pizza Den (Bridgette Vandevere),Dallas Williams,6625710215,Winnsboro,6361 Highway 4,,71295,http://foxspizza.com
35011190319,Fox's Pizza Den | Scott Lane,Vanessa Wright,330-897-5004,Baltic,121 E Main St,,43804,https://www.foxspizza.com/store/ohio/baltic-oh/
35138959245,Motor City Pizza,Vanessa Wright,+1(972)654-6276,Lewisville,1425 FM-407 Suite 600,,75077,https://www.motorcitypizzatx.com/
35011194923,Fox's Pizza Den | Michelle Bell,Minwoo Ryum,318-728-3130,Rayville,"119 Maxwell St, Rayville, LA 71269",,71269,http://foxspizzarayville.com
35043108171,Round Table Pizza | Jobanpreet Randhawa,Chris Hubbard,(510) 614-0500,San Leandro,13700 Doolittle Dr,,94577,https://www.roundtablepizza.com/?olonwp=JjBtp_vMLk25gkYh_bnoiQ
35247944706,Fox's Pizza Den | Josh Hicks,Vanessa Wright,720-734-1333,Elizabeth City,240 South Elizabeth Street,,80107,http://www.foxspizzaden.com
35011722794,Fox's Pizza Den | Caressa Chapman,Dallas Williams,(304) 269-3697,Weston,415 E 3rd St,,26452,https://www.foxspizza.com/
35011193635,Fox's Pizza Den | Tommy Wynkoop,Dallas Williams,(814) 446-8342,Seward,4425 William Penn Highway,,15668,https://www.foxspizza.com/store/pennsylvania/seward-pa/
36650785145,Block City Pizza (McKenzie),Chris Hubbard,(731) 352-2242,McKenzie,276 Main St S,,38201,http://blockcitypizza.com
37235938580,Peppino's Tomato Pies | Chalfont,Tyler Price,+12157167722,Chalfont,449 W Butler Ave,,18914,https://www.peppinoschalfont.com/menu
37321288011,Mountain Mikes Pizza (Salinas),Mark Kim,+18314491200 (Store),Salinas,"1580 Constitution Blvd, Salinas, CA 93905",,93905,https://www.mountainmikespizza.com/menu/?utm_source=google&utm_medium=local&utm_campaign=localmaps
37412417684,Pizza Factory | Paradise,Tyler Price,+15309660424,Paradise,5835 Clark Rd,,95969,https://www.pizzafactory.com/paradise/
37746363261,Gino's Pizza Place,Mark Kim,7169032153,Tonawanda,351 Fries Rd,,14150,https://www.ginospizzaplace.com/
37746411578,Fox's Pizza Den | Brookville & Dubois,Mark Kim,814-849-7777,"Brookville, Dubois","80 Pickering St, 1 E DuBois Ave",,15825,http://www.foxspizzaden.com
